@RELATION note-complete

@ATTRIBUTE attribute_0 REAL
@ATTRIBUTE attribute_1 REAL
@ATTRIBUTE attribute_2 REAL
@ATTRIBUTE attribute_3 REAL
@ATTRIBUTE attribute_4 REAL
@ATTRIBUTE attribute_5 REAL
@ATTRIBUTE attribute_6 REAL
@ATTRIBUTE attribute_7 REAL
@ATTRIBUTE attribute_8 REAL
@ATTRIBUTE attribute_9 REAL
@ATTRIBUTE attribute_10 REAL
@ATTRIBUTE attribute_11 REAL
@ATTRIBUTE attribute_12 REAL
@ATTRIBUTE attribute_13 REAL
@ATTRIBUTE attribute_14 REAL
@ATTRIBUTE attribute_15 REAL
@ATTRIBUTE attribute_16 REAL
@ATTRIBUTE attribute_17 REAL
@ATTRIBUTE attribute_18 REAL
@ATTRIBUTE attribute_19 REAL
@ATTRIBUTE attribute_20 REAL
@ATTRIBUTE attribute_21 REAL
@ATTRIBUTE attribute_22 REAL
@ATTRIBUTE attribute_23 REAL
@ATTRIBUTE attribute_24 REAL
@ATTRIBUTE attribute_25 REAL
@ATTRIBUTE attribute_26 REAL
@ATTRIBUTE attribute_27 {Note-3,Note-4}

@DATA
0.143840,0.179415,0.078087,0.153891,0.133719,0.069173,0.084124,0.083817,0.073932,0.163897,0.122411,0.077931,0.147024,0.162760,0.081106,0.085039,0.081674,0.078158,0.137718,0.198370,0.072333,0.195317,0.129790,0.065023,0.070723,0.071809,0.058916,Note-3
0.148770,0.182630,0.077308,0.160038,0.135364,0.065496,0.081312,0.082348,0.066734,0.168640,0.120982,0.076463,0.144233,0.169209,0.079898,0.085271,0.082107,0.073198,0.142427,0.199920,0.070109,0.197495,0.133452,0.062890,0.069888,0.071000,0.052820,Note-3
0.134197,0.194054,0.075165,0.170250,0.127939,0.064928,0.082197,0.082554,0.068716,0.158499,0.124458,0.077730,0.148886,0.165381,0.081981,0.085885,0.082087,0.075094,0.121842,0.206424,0.072579,0.200020,0.122994,0.065657,0.071397,0.075049,0.064037,Note-3
0.154429,0.206494,0.066603,0.178062,0.145827,0.056084,0.068218,0.071789,0.052493,0.175577,0.137602,0.068504,0.167664,0.177122,0.071025,0.073585,0.070315,0.058605,0.140535,0.218698,0.062216,0.213235,0.136144,0.055335,0.060823,0.064556,0.048458,Note-3
0.155254,0.205513,0.068062,0.178827,0.149972,0.058439,0.069128,0.074003,0.040802,0.174717,0.140666,0.068982,0.168333,0.180049,0.073047,0.074692,0.072443,0.047070,0.140747,0.217566,0.062156,0.212697,0.144132,0.057759,0.062071,0.066507,0.036365,Note-3
0.166608,0.186518,0.070366,0.161110,0.160934,0.061306,0.072383,0.075130,0.045646,0.193229,0.127949,0.070049,0.149233,0.189974,0.071563,0.075934,0.072695,0.049374,0.166040,0.199557,0.063555,0.196464,0.159545,0.056809,0.060924,0.063826,0.033281,Note-3
0.163781,0.178334,0.072896,0.158353,0.159203,0.064133,0.076498,0.078993,0.047809,0.189844,0.121344,0.074928,0.140923,0.182298,0.076533,0.081478,0.076790,0.055863,0.168550,0.189290,0.067363,0.187343,0.159269,0.058685,0.065889,0.066839,0.036772,Note-3
0.154590,0.190845,0.071186,0.170240,0.148619,0.062257,0.076930,0.079501,0.045832,0.182162,0.130389,0.076256,0.151567,0.173635,0.074762,0.081503,0.076533,0.053192,0.146949,0.208869,0.067247,0.204286,0.135716,0.060209,0.066870,0.069546,0.040309,Note-3
0.154359,0.187635,0.058927,0.168394,0.149520,0.052734,0.061583,0.065023,0.101826,0.169596,0.142532,0.063670,0.162815,0.163142,0.064193,0.065028,0.064359,0.104663,0.133503,0.211897,0.055959,0.206711,0.129337,0.051436,0.053257,0.058947,0.098954,Note-3
0.146713,0.162307,0.053750,0.153619,0.149032,0.049449,0.053921,0.057553,0.173656,0.166085,0.126380,0.059253,0.139207,0.155923,0.056965,0.058776,0.058348,0.179063,0.131782,0.187982,0.051849,0.185930,0.126722,0.046431,0.048041,0.051617,0.169646,Note-3
0.152337,0.200875,0.069465,0.177504,0.148926,0.060989,0.073419,0.076105,0.040379,0.174400,0.140586,0.073786,0.159716,0.173746,0.074571,0.078193,0.077469,0.047533,0.134529,0.220906,0.067181,0.212994,0.133729,0.059822,0.065682,0.069490,0.035666,Note-3
0.162101,0.198194,0.067518,0.174999,0.146481,0.058237,0.070341,0.072448,0.049681,0.175119,0.138448,0.067876,0.162242,0.183324,0.073243,0.071719,0.073193,0.054837,0.135334,0.220730,0.062307,0.215604,0.134745,0.058056,0.062569,0.065134,0.045520,Note-3
0.152246,0.203396,0.069284,0.176598,0.142824,0.061044,0.073384,0.075658,0.045566,0.168947,0.140882,0.070763,0.160546,0.183465,0.073983,0.075285,0.075029,0.051099,0.130605,0.221083,0.065074,0.212204,0.137658,0.060934,0.064042,0.068273,0.040128,Note-3
0.150511,0.203104,0.070879,0.176699,0.141592,0.060924,0.073283,0.077826,0.045183,0.167840,0.138931,0.070849,0.163992,0.179858,0.075411,0.075542,0.076684,0.050893,0.128397,0.220132,0.065255,0.216937,0.136124,0.059777,0.063781,0.069455,0.040143,Note-3
0.143745,0.210574,0.071628,0.177745,0.129896,0.060617,0.073731,0.075582,0.056482,0.165632,0.137562,0.072524,0.165069,0.167886,0.076679,0.077484,0.073962,0.063202,0.129594,0.220368,0.067166,0.214457,0.122496,0.059731,0.066346,0.067564,0.052276,Note-3
0.144082,0.178882,0.079717,0.156703,0.131214,0.067976,0.085301,0.085487,0.070637,0.167735,0.118155,0.078681,0.139700,0.166648,0.081619,0.086966,0.082977,0.077519,0.138573,0.196192,0.074300,0.195075,0.129478,0.065431,0.071744,0.072287,0.056919,Note-3
0.141561,0.177620,0.079833,0.156452,0.129232,0.067790,0.086740,0.087957,0.072816,0.164138,0.116213,0.080145,0.134408,0.165738,0.084381,0.089723,0.085975,0.079280,0.136969,0.194145,0.074737,0.192268,0.128507,0.066890,0.073349,0.074667,0.058469,Note-3
0.150169,0.142296,0.078470,0.138101,0.147613,0.072992,0.091805,0.090613,0.087942,0.169953,0.105362,0.080537,0.120006,0.167604,0.083229,0.092967,0.088254,0.092087,0.140837,0.170834,0.075733,0.182046,0.135988,0.070889,0.077544,0.078092,0.068037,Note-3
0.147341,0.134338,0.081060,0.132502,0.147085,0.074541,0.095774,0.092912,0.094446,0.169878,0.102249,0.081372,0.117556,0.166190,0.084114,0.094738,0.088913,0.094990,0.142261,0.162297,0.077096,0.174898,0.138719,0.072222,0.080723,0.079793,0.071991,Note-3
0.155999,0.138206,0.079581,0.136093,0.152286,0.071055,0.089496,0.089713,0.087570,0.178530,0.104588,0.079974,0.121545,0.171291,0.080401,0.091564,0.085462,0.086644,0.154797,0.164455,0.074677,0.177484,0.143750,0.067534,0.076558,0.075728,0.065018,Note-3
0.161054,0.143131,0.076266,0.138790,0.154973,0.069988,0.088002,0.086609,0.081186,0.180633,0.107002,0.078163,0.126209,0.176055,0.078762,0.087590,0.082846,0.082741,0.156894,0.166583,0.072101,0.180925,0.146939,0.067222,0.074541,0.073545,0.061251,Note-3
0.162845,0.143398,0.078158,0.135837,0.154062,0.071588,0.089119,0.088661,0.076332,0.181453,0.108713,0.078450,0.124850,0.177786,0.079546,0.088249,0.085532,0.075421,0.158660,0.168464,0.073459,0.178108,0.149786,0.066452,0.074722,0.075004,0.055345,Note-3
0.155053,0.147221,0.078590,0.141305,0.151416,0.070733,0.089637,0.088284,0.077760,0.179033,0.108381,0.078978,0.127064,0.174305,0.080904,0.088395,0.084889,0.078052,0.154887,0.173726,0.073520,0.181030,0.144756,0.067503,0.073988,0.075155,0.055435,Note-3
0.160375,0.146250,0.080044,0.138870,0.150828,0.070406,0.088063,0.088772,0.076392,0.181755,0.105493,0.080386,0.121012,0.176131,0.082177,0.087912,0.085039,0.080095,0.156824,0.173444,0.072886,0.179104,0.144610,0.067242,0.075084,0.074642,0.056165,Note-3
0.144514,0.139232,0.080809,0.137819,0.138533,0.075512,0.094909,0.093571,0.095100,0.175180,0.098320,0.084808,0.114684,0.159354,0.083591,0.098239,0.088521,0.097304,0.150772,0.161412,0.079516,0.175049,0.133080,0.070361,0.081040,0.078022,0.070748,Note-3
0.137859,0.156477,0.080306,0.148141,0.127376,0.071035,0.089094,0.091081,0.098632,0.166905,0.105498,0.084567,0.120419,0.154253,0.084557,0.092786,0.086332,0.104683,0.139972,0.175698,0.078037,0.179818,0.122325,0.068786,0.077680,0.077750,0.079934,Note-3
0.139947,0.170144,0.077610,0.154973,0.131883,0.067222,0.082670,0.084929,0.090623,0.171744,0.113708,0.082187,0.130474,0.153579,0.079566,0.088324,0.082072,0.098345,0.143196,0.188415,0.073258,0.187691,0.122446,0.062890,0.072423,0.072478,0.077202,Note-3
0.145037,0.217476,0.070325,0.186996,0.139821,0.060048,0.071176,0.076629,0.032492,0.173495,0.150475,0.073872,0.179848,0.156004,0.073545,0.080462,0.072644,0.039655,0.122964,0.242568,0.068394,0.234046,0.107978,0.059203,0.067036,0.068052,0.029760,Note-3
0.147256,0.178671,0.077660,0.153559,0.132949,0.066180,0.082610,0.084783,0.076332,0.165833,0.121430,0.077167,0.141637,0.163811,0.080100,0.086634,0.081850,0.081538,0.140575,0.197575,0.072257,0.192957,0.128845,0.063615,0.070602,0.071397,0.062176,Note-3
0.259621,0.150521,0.040565,0.151562,0.252231,0.032929,0.035711,0.039167,0.037693,0.264767,0.139187,0.037416,0.167096,0.249736,0.034046,0.035691,0.035988,0.036073,0.244409,0.179989,0.033613,0.193742,0.226264,0.028336,0.029594,0.032119,0.031933,Note-3
0.255048,0.146084,0.044600,0.146069,0.249721,0.037175,0.040037,0.044786,0.036481,0.263419,0.137829,0.040958,0.162282,0.244469,0.037351,0.039786,0.039690,0.034217,0.243186,0.178379,0.036883,0.192364,0.224423,0.030666,0.031672,0.035002,0.027426,Note-3
0.248765,0.160043,0.043921,0.155264,0.239600,0.037125,0.039590,0.042321,0.033372,0.270325,0.116797,0.045792,0.143156,0.253861,0.043126,0.045203,0.044892,0.036848,0.245772,0.175170,0.038241,0.182565,0.226857,0.032240,0.035112,0.036989,0.027054,Note-3
0.242653,0.147970,0.049253,0.148820,0.228336,0.043121,0.048976,0.050133,0.040736,0.250179,0.129649,0.046914,0.152151,0.236566,0.046647,0.049872,0.047995,0.040027,0.229534,0.178404,0.042940,0.189175,0.210001,0.037401,0.041139,0.041229,0.030178,Note-3
0.226697,0.154022,0.053061,0.152357,0.214161,0.046723,0.055144,0.056155,0.041682,0.246914,0.125997,0.050903,0.146864,0.229755,0.051315,0.056034,0.051391,0.040827,0.226636,0.175919,0.045535,0.187248,0.202752,0.040676,0.046285,0.046084,0.028865,Note-3
0.217269,0.150400,0.057905,0.149369,0.203924,0.051502,0.062760,0.061547,0.045324,0.238961,0.116444,0.058715,0.136526,0.221359,0.058851,0.063062,0.059475,0.046607,0.222999,0.166065,0.053001,0.178580,0.197289,0.046838,0.052965,0.050475,0.031787,Note-3
0.197379,0.150782,0.066185,0.146622,0.181579,0.060667,0.074249,0.072282,0.050254,0.220167,0.115267,0.065471,0.132839,0.204477,0.067121,0.074974,0.067488,0.052196,0.200387,0.170270,0.059887,0.182992,0.178183,0.054485,0.062438,0.058423,0.032934,Note-3
0.194472,0.145968,0.068625,0.144172,0.179370,0.063026,0.077464,0.075084,0.051819,0.212294,0.111434,0.067468,0.131938,0.203446,0.070059,0.078917,0.070557,0.053886,0.195976,0.165607,0.062659,0.183344,0.178284,0.057820,0.064198,0.059892,0.032220,Note-3
0.201730,0.148740,0.063731,0.148669,0.189406,0.058670,0.072136,0.069058,0.047860,0.221757,0.115952,0.063519,0.132844,0.210725,0.065733,0.072257,0.066900,0.050314,0.201841,0.172182,0.058066,0.181795,0.185995,0.052432,0.058630,0.057724,0.031335,Note-3
0.219458,0.154143,0.056708,0.150792,0.205986,0.052130,0.060994,0.059767,0.040022,0.234524,0.130278,0.054545,0.146612,0.220273,0.055672,0.060828,0.056748,0.040520,0.215504,0.180140,0.049248,0.188787,0.195080,0.045395,0.050365,0.048614,0.026868,Note-3
0.250963,0.161693,0.043538,0.157126,0.233895,0.036813,0.041813,0.044072,0.030087,0.257357,0.139403,0.041340,0.164903,0.243126,0.040082,0.044363,0.040596,0.028829,0.237763,0.185070,0.037200,0.196443,0.218306,0.031908,0.035696,0.035404,0.022209,Note-3
0.244560,0.159294,0.045279,0.156336,0.231501,0.039333,0.045279,0.045767,0.032653,0.253126,0.137552,0.043086,0.163051,0.241084,0.041959,0.045103,0.043408,0.031631,0.233769,0.182690,0.038915,0.199024,0.213934,0.034328,0.037592,0.037054,0.022692,Note-3
0.260788,0.160984,0.035283,0.153640,0.253358,0.029343,0.031299,0.035158,0.040148,0.276020,0.122370,0.038000,0.147538,0.263152,0.035726,0.036154,0.038292,0.042749,0.251758,0.175673,0.031938,0.179335,0.240465,0.026400,0.027582,0.030635,0.036214,Note-3
0.264390,0.165587,0.031375,0.157060,0.257920,0.025057,0.025595,0.029906,0.043111,0.268600,0.142381,0.029715,0.170637,0.259837,0.027758,0.027904,0.029926,0.043242,0.239016,0.195664,0.026098,0.200785,0.230761,0.021274,0.022058,0.024911,0.039434,Note-3
0.261080,0.158610,0.032904,0.153207,0.258444,0.026953,0.028331,0.032854,0.047618,0.270678,0.128643,0.033900,0.155652,0.264400,0.031214,0.032612,0.033744,0.049157,0.248775,0.176880,0.029750,0.180648,0.241250,0.024498,0.025042,0.028663,0.044494,Note-3
0.256814,0.160617,0.034081,0.153634,0.252236,0.028045,0.030318,0.033709,0.050546,0.267302,0.121676,0.036762,0.146698,0.265914,0.034695,0.036053,0.037175,0.053725,0.240057,0.183641,0.030791,0.187278,0.232507,0.024423,0.025957,0.028769,0.046577,Note-3
0.256487,0.155486,0.033960,0.150868,0.252352,0.030122,0.032366,0.035203,0.053157,0.258645,0.132290,0.036617,0.158423,0.252296,0.034172,0.035188,0.036989,0.055380,0.234599,0.185719,0.030364,0.193818,0.225162,0.025534,0.026651,0.029549,0.048604,Note-3
0.251663,0.157936,0.034564,0.152960,0.249178,0.029177,0.031963,0.034670,0.057890,0.255440,0.136476,0.035022,0.161849,0.248730,0.033105,0.034735,0.034514,0.060129,0.233478,0.185085,0.029795,0.191685,0.225434,0.025177,0.026485,0.029544,0.053318,Note-3
0.245007,0.148871,0.037195,0.146124,0.241234,0.031973,0.034705,0.038322,0.076568,0.248669,0.128638,0.037602,0.152880,0.240430,0.036154,0.037874,0.039102,0.078651,0.226289,0.178495,0.032990,0.186720,0.216575,0.027295,0.029649,0.031108,0.070879,Note-3
0.212908,0.143277,0.043403,0.142190,0.217340,0.038694,0.043523,0.046174,0.112491,0.221661,0.122743,0.044580,0.146290,0.215438,0.043699,0.045515,0.045460,0.114613,0.200976,0.170260,0.040098,0.178922,0.196293,0.034182,0.035907,0.038256,0.105106,Note-3
0.207948,0.143413,0.046094,0.141959,0.211877,0.041587,0.046733,0.049837,0.110554,0.222697,0.116173,0.048866,0.134227,0.214221,0.048197,0.052161,0.049977,0.113482,0.198526,0.166356,0.041969,0.175270,0.196252,0.037316,0.040736,0.041491,0.102083,Note-3
0.210247,0.144927,0.048463,0.140425,0.211007,0.045606,0.050973,0.053046,0.095307,0.228513,0.111359,0.050501,0.131999,0.217612,0.052120,0.056170,0.052538,0.099190,0.208859,0.161779,0.044836,0.170919,0.198858,0.040792,0.044570,0.043800,0.085588,Note-3
0.213970,0.148292,0.053197,0.147206,0.216998,0.047095,0.055923,0.057000,0.060320,0.232627,0.119739,0.054077,0.141209,0.217999,0.054404,0.060587,0.055707,0.063650,0.211615,0.171231,0.047367,0.184003,0.199326,0.042110,0.048000,0.046708,0.049640,Note-3
0.191861,0.138251,0.056301,0.135656,0.194723,0.053046,0.062443,0.063927,0.103793,0.212481,0.114281,0.057427,0.132411,0.195120,0.057372,0.065355,0.059540,0.106011,0.189798,0.161442,0.051688,0.177489,0.175205,0.047839,0.054454,0.051290,0.090794,Note-3
0.198375,0.139197,0.052327,0.136108,0.205609,0.048871,0.056869,0.059173,0.103471,0.222944,0.110981,0.053811,0.131485,0.205071,0.053785,0.060416,0.054741,0.106766,0.196685,0.162377,0.046265,0.175648,0.186619,0.043654,0.048584,0.048061,0.092107,Note-3
0.212214,0.142618,0.052115,0.140565,0.220081,0.048423,0.055727,0.057810,0.070446,0.234282,0.116787,0.053584,0.137703,0.215323,0.053001,0.060516,0.054600,0.074204,0.207847,0.168645,0.046914,0.180517,0.198903,0.042552,0.047497,0.047251,0.059872,Note-3
0.214664,0.145571,0.051356,0.143986,0.222924,0.047739,0.055088,0.056990,0.061683,0.237321,0.117762,0.053096,0.141179,0.219825,0.052649,0.060109,0.053192,0.064867,0.210423,0.171291,0.047311,0.183083,0.200780,0.041924,0.047668,0.047085,0.050435,Note-3
0.224991,0.157307,0.049012,0.150430,0.228628,0.044917,0.051522,0.053826,0.039368,0.245068,0.125404,0.050908,0.147060,0.228140,0.050455,0.057679,0.051924,0.043362,0.215197,0.182987,0.043931,0.193249,0.207722,0.039293,0.044283,0.043790,0.029549,Note-3
0.190910,0.137899,0.044776,0.132044,0.200292,0.042447,0.048599,0.050269,0.152764,0.214362,0.112491,0.047407,0.129906,0.192741,0.047115,0.052608,0.047709,0.155662,0.186373,0.160063,0.041370,0.167649,0.180381,0.038236,0.041451,0.041104,0.143372,Note-3
0.187811,0.132175,0.042849,0.128331,0.197500,0.039655,0.044419,0.046944,0.180316,0.206917,0.108688,0.045611,0.124931,0.190357,0.044353,0.049132,0.045470,0.184541,0.183213,0.152613,0.038458,0.161713,0.179134,0.035253,0.038111,0.038739,0.172765,Note-3
0.192947,0.131636,0.042115,0.128160,0.205393,0.039499,0.044062,0.045646,0.170542,0.214412,0.104643,0.044645,0.122275,0.198551,0.045334,0.049716,0.045289,0.175135,0.191599,0.149937,0.036994,0.156537,0.189934,0.035716,0.037829,0.037723,0.163731,Note-3
0.205196,0.138166,0.039715,0.133055,0.212662,0.036511,0.040404,0.043131,0.151160,0.222783,0.110559,0.043483,0.129061,0.206092,0.042799,0.046114,0.043594,0.155516,0.199829,0.155974,0.035686,0.162282,0.196308,0.033105,0.034982,0.036184,0.145651,Note-3
0.197993,0.135711,0.033805,0.129901,0.204276,0.032195,0.034232,0.036913,0.194975,0.211152,0.114905,0.035424,0.131189,0.198602,0.036174,0.038674,0.036088,0.197792,0.187540,0.157251,0.029740,0.163781,0.183430,0.028040,0.029670,0.030062,0.190487,Note-3
0.248524,0.150853,0.042739,0.144524,0.247331,0.039504,0.043171,0.044957,0.038397,0.253640,0.129237,0.043513,0.152266,0.244378,0.044177,0.046421,0.043991,0.042376,0.234398,0.179305,0.036149,0.187736,0.225861,0.033563,0.036018,0.035525,0.031445,Note-3
0.251663,0.156270,0.037723,0.148876,0.248881,0.034363,0.038417,0.038890,0.044917,0.256059,0.131863,0.039222,0.156235,0.248393,0.038890,0.041169,0.040133,0.048036,0.234926,0.183490,0.033115,0.190166,0.225514,0.029800,0.031737,0.032386,0.038865,Note-3
0.210036,0.145772,0.047920,0.142482,0.212491,0.044092,0.050214,0.051486,0.095508,0.223110,0.120278,0.048825,0.138936,0.215197,0.049510,0.053418,0.050848,0.099879,0.203647,0.171457,0.042522,0.179642,0.192832,0.038744,0.042920,0.042029,0.086207,Note-3
0.200880,0.147523,0.053710,0.144771,0.202777,0.050239,0.058383,0.059223,0.082494,0.222285,0.115705,0.055682,0.137406,0.209181,0.055415,0.061195,0.056643,0.086488,0.197258,0.170989,0.049344,0.181156,0.186684,0.044358,0.050194,0.048906,0.071110,Note-3
0.204085,0.148795,0.049479,0.144570,0.212853,0.047578,0.055420,0.056441,0.080779,0.229217,0.118487,0.052744,0.138060,0.213160,0.051929,0.059349,0.053418,0.083636,0.198541,0.172911,0.046949,0.185799,0.189904,0.042507,0.048021,0.046406,0.068962,Note-3
0.203758,0.141898,0.050772,0.137899,0.212566,0.047362,0.055300,0.057181,0.093264,0.229026,0.111384,0.053081,0.132637,0.211962,0.053388,0.059047,0.053252,0.096222,0.200166,0.168364,0.046602,0.176966,0.190296,0.042769,0.047457,0.046537,0.080844,Note-3
0.217219,0.148478,0.048106,0.142799,0.225806,0.044942,0.050591,0.053433,0.068625,0.239625,0.117556,0.051813,0.137990,0.222431,0.049816,0.056663,0.051748,0.072358,0.212576,0.171870,0.043745,0.179954,0.206409,0.040344,0.042729,0.043171,0.059203,Note-3
0.234147,0.145601,0.045103,0.140369,0.237909,0.042834,0.048257,0.047935,0.057845,0.248478,0.116671,0.048187,0.140923,0.233130,0.050123,0.053438,0.048126,0.060924,0.227869,0.168630,0.039856,0.176090,0.218547,0.038362,0.041345,0.040098,0.049203,Note-3
0.224800,0.145329,0.043906,0.139574,0.231878,0.041179,0.045113,0.046989,0.081231,0.241959,0.117908,0.046924,0.137522,0.224921,0.046944,0.051637,0.047261,0.084924,0.217928,0.167614,0.038961,0.174320,0.211107,0.036883,0.040082,0.039781,0.073324,Note-3
0.219498,0.145792,0.039454,0.138734,0.227587,0.036375,0.039353,0.042482,0.110725,0.235213,0.119644,0.042085,0.138961,0.218814,0.042110,0.046718,0.042251,0.114206,0.209674,0.168142,0.035012,0.174375,0.205362,0.032829,0.034453,0.035470,0.104683,Note-3
0.218502,0.144067,0.035817,0.137527,0.225414,0.033347,0.035716,0.037572,0.132039,0.231616,0.121233,0.037497,0.139992,0.216585,0.038392,0.041250,0.038211,0.135223,0.205699,0.168238,0.030801,0.173263,0.203069,0.029755,0.030394,0.032280,0.126500,Note-3
0.208310,0.138880,0.031868,0.132200,0.214749,0.030716,0.032668,0.034941,0.175668,0.222119,0.117335,0.035107,0.133040,0.206137,0.035218,0.038040,0.034861,0.178143,0.194265,0.162664,0.029005,0.168223,0.189844,0.027567,0.028432,0.028704,0.171296,Note-3
0.213170,0.142271,0.030982,0.134252,0.213009,0.028915,0.030605,0.032959,0.173837,0.224594,0.116183,0.033407,0.133216,0.213477,0.033412,0.035857,0.033533,0.176322,0.196765,0.166301,0.027059,0.170758,0.188365,0.025665,0.027169,0.027557,0.170361,Note-3
0.214845,0.141285,0.027894,0.133005,0.210951,0.027501,0.028960,0.031128,0.184431,0.223527,0.118200,0.031194,0.132683,0.212375,0.031184,0.032944,0.031184,0.186710,0.195674,0.167886,0.024428,0.170154,0.185799,0.024312,0.024896,0.025791,0.181060,Note-3
0.208356,0.138463,0.027159,0.131531,0.203823,0.026143,0.027808,0.029378,0.207339,0.215775,0.117119,0.029795,0.131003,0.203853,0.029428,0.032572,0.030721,0.209734,0.188827,0.165838,0.024272,0.167322,0.177021,0.023351,0.024569,0.024795,0.204004,Note-3
0.207762,0.137270,0.026183,0.130293,0.202611,0.025942,0.026460,0.028482,0.214996,0.216183,0.114558,0.029021,0.129891,0.202696,0.029906,0.031319,0.029136,0.217290,0.189647,0.164953,0.023105,0.166437,0.174953,0.021867,0.023422,0.024000,0.211615,Note-3
0.206439,0.136320,0.026158,0.125992,0.202012,0.025067,0.027426,0.027999,0.222587,0.212722,0.113376,0.028487,0.128085,0.202208,0.029257,0.031184,0.029202,0.225479,0.185814,0.163751,0.022169,0.162272,0.177539,0.022315,0.022798,0.023789,0.219553,Note-3
0.209482,0.137225,0.027225,0.129584,0.203048,0.025957,0.027693,0.028930,0.210856,0.217204,0.114151,0.029222,0.129554,0.206389,0.029825,0.031511,0.029735,0.212410,0.191237,0.165582,0.023220,0.166487,0.177408,0.022390,0.022939,0.023905,0.206831,Note-3
0.213200,0.141315,0.029242,0.131269,0.207556,0.027647,0.028960,0.030384,0.190427,0.220368,0.117194,0.030092,0.133387,0.212792,0.030454,0.032275,0.031123,0.192313,0.194366,0.168474,0.023854,0.168253,0.186383,0.023517,0.023547,0.025152,0.186453,Note-3
0.216590,0.145108,0.030349,0.137069,0.210121,0.029021,0.030947,0.033442,0.167352,0.227999,0.121012,0.031370,0.135907,0.216766,0.032431,0.033910,0.032386,0.168218,0.200307,0.171628,0.025575,0.172977,0.191001,0.024694,0.025333,0.025992,0.162493,Note-3
0.227939,0.145279,0.032270,0.136898,0.219744,0.031078,0.033659,0.034458,0.138674,0.234977,0.122612,0.032743,0.141129,0.225736,0.033759,0.035329,0.034282,0.139434,0.209251,0.171749,0.026963,0.176568,0.199940,0.026968,0.027195,0.027944,0.133422,Note-3
0.218874,0.151119,0.037270,0.145203,0.210187,0.034152,0.038845,0.039881,0.124468,0.227109,0.125484,0.037487,0.143649,0.222240,0.038805,0.041813,0.038503,0.124911,0.203999,0.177474,0.031259,0.182912,0.195286,0.029715,0.031843,0.030902,0.116610,Note-3
0.181664,0.139866,0.048192,0.137431,0.179290,0.046904,0.056140,0.055722,0.154791,0.198763,0.116047,0.048101,0.131989,0.194084,0.050350,0.055566,0.052417,0.152684,0.174053,0.166165,0.042854,0.175250,0.170899,0.040575,0.043730,0.043830,0.142643,Note-3
0.184587,0.148815,0.057895,0.145359,0.182680,0.054751,0.065059,0.064918,0.095935,0.207586,0.119483,0.056914,0.138181,0.200493,0.058750,0.065612,0.060280,0.092701,0.180950,0.171231,0.052503,0.185311,0.177112,0.048639,0.051954,0.052618,0.079682,Note-3
0.212717,0.150656,0.045143,0.145440,0.207022,0.042361,0.048896,0.049595,0.098169,0.228392,0.122677,0.045732,0.140782,0.218603,0.047417,0.049821,0.047221,0.099356,0.205212,0.175844,0.039308,0.181921,0.195528,0.036174,0.039479,0.038991,0.087545,Note-3
0.227431,0.157880,0.041546,0.149062,0.220157,0.037140,0.042547,0.043377,0.080859,0.240601,0.127195,0.041783,0.145098,0.233779,0.042210,0.045691,0.042054,0.081589,0.214865,0.182419,0.033850,0.188214,0.205951,0.032547,0.034962,0.034655,0.072539,Note-3
0.236561,0.156934,0.035133,0.147336,0.226505,0.032436,0.035545,0.036144,0.093405,0.247372,0.127884,0.035238,0.146627,0.236320,0.036124,0.039429,0.035766,0.095241,0.221495,0.183198,0.029292,0.185714,0.208869,0.026702,0.028140,0.028769,0.087821,Note-3
0.235751,0.149012,0.029383,0.141471,0.227688,0.027602,0.028875,0.031008,0.129212,0.244826,0.122888,0.030625,0.141808,0.231485,0.032497,0.033543,0.031782,0.130545,0.215987,0.177444,0.024735,0.178460,0.204447,0.024468,0.024709,0.024765,0.124986,Note-3
0.235399,0.150043,0.028422,0.140646,0.226807,0.027486,0.028673,0.030293,0.132230,0.243684,0.122617,0.031445,0.138307,0.232512,0.031973,0.033870,0.031420,0.134172,0.214352,0.179184,0.024015,0.180482,0.199603,0.023925,0.024322,0.025706,0.128412,Note-3
0.244710,0.163228,0.026722,0.148921,0.234217,0.026209,0.026868,0.029337,0.099789,0.253911,0.131360,0.030147,0.149172,0.239786,0.031199,0.032265,0.030288,0.101871,0.221294,0.191730,0.023638,0.191504,0.205634,0.022838,0.023392,0.023970,0.096001,Note-3
0.244751,0.163982,0.026762,0.150973,0.237225,0.025384,0.027084,0.028995,0.094844,0.256753,0.132854,0.029981,0.151341,0.241139,0.030042,0.032160,0.029131,0.096599,0.219966,0.193249,0.023623,0.192258,0.208547,0.023226,0.023688,0.023668,0.091775,Note-3
0.267207,0.171633,0.028533,0.155571,0.256477,0.026837,0.028995,0.030520,0.034227,0.284023,0.125444,0.033100,0.149263,0.267539,0.033644,0.036833,0.033000,0.037155,0.245239,0.196947,0.025363,0.196997,0.230620,0.024040,0.024760,0.025097,0.030937,Note-3
0.193199,0.143533,0.069058,0.143423,0.186106,0.063363,0.077011,0.073952,0.050355,0.220615,0.106806,0.069189,0.124126,0.208617,0.068640,0.077831,0.070808,0.053368,0.198244,0.163258,0.060979,0.177625,0.184647,0.056467,0.065733,0.060285,0.032763,Note-3
